defect_id,model,run,test_case,case_kind,reached_patch_any,reached_patch_lastentry,lines_any,lines_lastentry,ran,timed_out
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.BoundarySingleCharacterProgramNoArguments,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.EmptyCommandLineReturnsEmptyParts,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.LeadingSpacesBeforeProgramNameAreIgnored,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.MultipleSpacesBeforeArgumentsAreTrimmedFromRemainder,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.OnlyProgramNameNoArguments,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.OnlyWhitespaceReturnsEmptyParts,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.ProgramNameAndMultipleArguments,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.ProgramNameAndSingleArgument,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.QuotedProgramNameWithArguments,invalid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.QuotedProgramNameWithExtraSpacesBeforeArgumentsTrimsRemainder,invalid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.QuotedProgramNameWithoutArguments,invalid,True,True,1169,1169,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.SingleQuoteProgramNameWithArguments,invalid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.SpaceThenTabsBeforeArgumentRemainAfterLeftTrimOfSpacesOnly,invalid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.TabBetweenProgramAndArgumentsDoesNotSplitOnTab,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.TrailingSpacesAfterProgramNameProduceEmptyRemainder,valid,True,True,1167 1168,1167 1168,True,False
CLIUtils___CLI11@020a21afc6,gpt-5.4-or,3,SplitProgramNameTest.UnterminatedQuoteTreatsRestAsProgramName,invalid,True,True,1167 1168,1167 1168,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdDuplicateNames,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdEmptyNamedArguments,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdLongNames,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdMixedArguments,invalid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdMultipleNamedArguments,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdNamedArgumentNotFound,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdNestedFormatting,invalid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdNumericNames,invalid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdSingleCharacterNames,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdSpecialCharacters,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdUnicodeNames,invalid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdWithNamedArguments,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,1,FmtCoreTest.GetIdWithoutNamedArguments,valid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdEmptyNamedArguments,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdEmptyStringNames,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdLongNames,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdMixedPositionalAndNamed,invalid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdMultipleNamedArguments,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdNamedArgumentNotFound,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdNestedFormatting,invalid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdNumericNames,invalid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdRepeatedNames,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdSpecialCharacters,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdUnicodeNames,invalid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdWithNamedArguments,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,2,FmtCoreTest.GetIdWithoutNamedArguments,valid,False,False,,,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdComplexScenarios,invalid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdEdgeCases,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdLargeArguments,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdPerformance,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdSpecialCharacters,valid,True,True,1715 1717,1715 1717,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdStringViewCompatibility,invalid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdWithNamedArguments,valid,True,True,1715 1717 1719,1715 1717 1719,True,False
fmtlib___fmt@0cc73ebf79,qwen3-coder,3,FmtCoreTest.GetIdWithoutNamedArguments,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.BaseFormatting,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.CharTypes,valid,True,True,1620,1620,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.DifferentIntegerTypes,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.FillAlignSign,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.LongLongTypes,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.NegativeNumbersWithAlignment,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.Precision,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.PrecisionNegative,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.SignOptions,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.WidthAndAlignment,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.WidthAndBase,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.WidthPrecisionNegative,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.WidthSmallerThanDigits,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.ZeroAndEdgeCases,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.ZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.ZeroPaddingAndBase,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,2,FormatIntegerTest.ZeroPaddingNegative,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.AlternateFormWithWidth,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.BaseFormatting,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.BasicWidthAndAlignment,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.BoolType,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.CharType,invalid,True,True,1620,1620,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.EdgeCases,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.EmptyFormatString,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.MultipleArguments,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.NegativeNumbersWithFill,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.SignAndZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.SignOptions,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.WidthAndPrecision,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.WidthLargerThanDigits,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.WidthPrecisionAndSign,invalid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.WidthSmallerThanDigits,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.ZeroPadding,valid,False,False,,,True,False
fmtlib___fmt@279d698e1b,deepseek-chat,3,FormatIntegerTest.ZeroPaddingWithAlignment,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharEdgeTest.CharBoundaryValues,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharFormatTest.CharWithFillAndAlign,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharTest.BasicChar,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharTest.CharInFormatString,invalid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharTest.CharWithWidth,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteCharTest.SpecialChars,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleEdgeTest.MinMaxValues,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleTest.BasicValues,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleTest.FormatSpecs,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleTest.InfinityAndNaN,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleTest.LargeAndSmallValues,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteLongDoubleTest.ZeroAndNegativeZero,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharEdgeTest.WcharBoundaryValues,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharFormatTest.WcharWithFillAndAlign,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharTest.BasicWchar,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharTest.SpecialWchars,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharTest.WcharInFormatString,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,1,WriteWcharTest.WcharWithWidth,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteCharTest.BasicCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteCharTest.InLargerString,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteCharTest.NonPrintableCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteCharTest.SpecialCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteCharTest.WithFormatSpecifiers,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.BasicValues,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.InLargerString,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.InfinityAndNaN,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.VeryLargeAndSmall,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.WithFormatSpecifiers,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteLongDoubleTest.ZeroAndNegativeZero,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteWcharTest.BasicWideCharacters,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteWcharTest.InLargerWideString,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteWcharTest.WideNonPrintableCharacters,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,2,WriteWcharTest.WideSpecialCharacters,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteBufferTest.MemoryBuffer,valid,True,False,2758,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteCharTest.BasicChar,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteCharTest.CharWithFormatSpecs,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteCharTest.NonPrintableChars,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteCharTest.SpecialChars,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteEdgeCaseTest.SingleCharString,valid,True,True,2758 2759 2761 2762,2758 2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteLongDoubleTest.BasicValues,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteLongDoubleTest.ExtremeValues,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteLongDoubleTest.FormatSpecs,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteLongDoubleTest.SpecialValues,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteWcharTest.BasicWchar,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteWcharTest.SpecialWchars,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,deepseek-chat,3,WriteWcharTest.WcharWithFormatSpecs,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,1,FmtFormatTest.WriteChar,invalid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,1,FmtFormatTest.WriteLongDouble,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,1,FmtFormatTest.WriteWideChar,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,2,FmtFormatTest.WriteChar,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,2,FmtFormatTest.WriteDouble,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,2,FmtFormatTest.WriteFloat,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,2,FmtFormatTest.WriteLongDouble,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,qwen3-coder,2,FmtFormatTest.WriteWideChar,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.AppliesAlignmentAndWidthToChar,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.AppliesCustomFillToChar,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.FormatsControlCharacter,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.FormatsNullCharAndPreservesLength,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.FormatsSingleChar,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteCharTest.WidthZeroOrOneDoesNotAddUnexpectedCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.AppliesWidthAlignmentAndFill,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.FormatsFiniteValuesWithDefaultAndFixedPrecision,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.FormatsNegativeZeroWithSign,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.FormatsSpecialValues,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.FormatsZero,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteLongDoubleTest.UsesLongDoubleOverloadInFormatArgStore,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteWCharTest.AppliesAlignmentAndFillToWideChar,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteWCharTest.FormatsNullWideCharAndPreservesLength,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,1,FmtWriteWCharTest.FormatsSingleWideCharWithWformat,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteCharTest.FormatsControlCharactersAsRawCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteCharTest.FormatsNullCharAndPreservesLength,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteCharTest.FormatsSingleCharWithDefaultFormatter,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteCharTest.RepeatedFormattingProducesIndependentCharacters,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteCharTest.SupportsWidthAlignmentAndFill,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.ConcatenatesWithOtherArgumentsCorrectly,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.FormatsInfinityAndNaN,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.FormatsLargeLongDoubleWithLongDoublePrecision,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.FormatsNegativeZeroWithSign,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.FormatsSimpleFiniteValues,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.FormatsZeroCorrectly,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.SupportsScientificAndGeneralFormats,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteLongDoubleTest.SupportsWidthAlignmentAndSign,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteWCharTest.FormatsWideCharacterWithWideStringAPI,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteWCharTest.FormatsWideNullCharacterAndPreservesLength,valid,True,True,2759 2761 2762,2759 2761 2762,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,2,FmtFormatWriteWCharTest.SupportsWidthAlignmentForWideCharacters,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteCharTest.FormatsBoundaryCharValues,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteCharTest.FormatsNullCharPreservingLength,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteCharTest.FormatsSingleCharWithFormat,valid,True,True,2758,2758,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteCharTest.WritesCharIntoMemoryBuffer,valid,True,False,2758,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteCharTest.WritesLiteralCharViaFormatToBuffer,valid,True,False,2758,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.CanAppendLongDoubleAndCharsTogether,valid,True,False,2758,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.FormatsInfinityAndNaN,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.FormatsNegativeLongDouble,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.FormatsScientificNotationWhenRequested,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.FormatsZeroLongDouble,invalid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.HonorsPrecisionForLongDouble,valid,False,False,,,True,False
fmtlib___fmt@287eaab3b2,gpt-5.4-or,3,FmtFormatWriteLongDoubleTest.WritesLongDoubleIntoMemoryBuffer,valid,False,False,,,True,False
